row_id;order_id;order_date;ship_date;customer_id;segment;country;city;state;region;product_id;category;sub_category;sales;quantity;profit
6788;CA-2017-118843;13.09.2017;20.09.2017;JH-15910;Consumer;United States;Atlanta;Georgia;South;FUR-FU-10003975;Furniture;Furnishings;130;3;13
6789;CA-2017-118843;13.09.2017;20.09.2017;JH-15910;Consumer;United States;Atlanta;Georgia;South;OFF-PA-10001712;Office Supplies;Paper;70;7;31
6790;CA-2017-161445;07.09.2017;09.09.2017;CC-12610;Corporate;United States;Durham;North Carolina;South;OFF-AR-10001953;Office Supplies;Art;141;4;12
6791;CA-2018-124527;16.11.2018;17.11.2018;IM-15055;Consumer;United States;Roseville;California;West;OFF-BI-10004967;Office Supplies;Binders;8;5;3
6792;CA-2018-162348;10.11.2018;15.11.2018;BF-11170;Home Office;United States;Sacramento;California;West;FUR-FU-10003731;Furniture;Furnishings;10;1;3
6793;CA-2016-141005;15.08.2016;18.08.2016;CS-12355;Consumer;United States;Fairfield;Connecticut;East;OFF-BI-10001989;Office Supplies;Binders;63;3;30
6794;CA-2017-145394;16.11.2017;20.11.2017;MC-17605;Corporate;United States;Chicago;Illinois;Central;OFF-ST-10000344;Office Supplies;Storage;21;2;2
6795;CA-2017-145394;16.11.2017;20.11.2017;MC-17605;Corporate;United States;Chicago;Illinois;Central;TEC-PH-10001051;Technology;Phones;240;3;27
6796;CA-2017-145394;16.11.2017;20.11.2017;MC-17605;Corporate;United States;Chicago;Illinois;Central;FUR-FU-10001215;Furniture;Furnishings;35;2;-16
6797;CA-2017-168809;25.08.2017;25.08.2017;MC-18100;Consumer;United States;Houston;Texas;Central;FUR-FU-10001473;Furniture;Furnishings;20;2;-17
6798;CA-2017-168809;25.08.2017;25.08.2017;MC-18100;Consumer;United States;Houston;Texas;Central;OFF-BI-10000315;Office Supplies;Binders;4;1;-6
6799;CA-2017-168809;25.08.2017;25.08.2017;MC-18100;Consumer;United States;Houston;Texas;Central;FUR-FU-10002240;Furniture;Furnishings;8;5;-4
6800;CA-2018-109827;25.12.2018;01.01.2019;LW-16825;Corporate;United States;Phoenix;Arizona;West;FUR-TA-10002607;Furniture;Tables;35;1;-24
6801;CA-2018-109827;25.12.2018;01.01.2019;LW-16825;Corporate;United States;Phoenix;Arizona;West;TEC-MA-10003356;Technology;Machines;270;2;-387
6802;CA-2018-109827;25.12.2018;01.01.2019;LW-16825;Corporate;United States;Phoenix;Arizona;West;TEC-AC-10002217;Technology;Accessories;45;3;-8
6803;CA-2018-109827;25.12.2018;01.01.2019;LW-16825;Corporate;United States;Phoenix;Arizona;West;TEC-AC-10004353;Technology;Accessories;101;2;21
6804;CA-2018-109827;25.12.2018;01.01.2019;LW-16825;Corporate;United States;Phoenix;Arizona;West;FUR-CH-10004754;Furniture;Chairs;48;2;4
6805;CA-2016-152233;05.10.2016;06.10.2016;KH-16510;Consumer;United States;Pomona;California;West;TEC-AC-10002800;Technology;Accessories;100;2;35
6806;CA-2016-125682;22.11.2016;25.11.2016;RB-19645;Corporate;United States;Atlanta;Georgia;South;OFF-PA-10001752;Office Supplies;Paper;10;2;5
6807;CA-2019-162880;25.12.2019;29.12.2019;GD-14590;Corporate;United States;Everett;Washington;West;OFF-BI-10003314;Office Supplies;Binders;4;1;1
6808;CA-2017-128125;31.03.2017;05.04.2017;EB-13705;Corporate;United States;Houston;Texas;Central;OFF-PA-10000357;Office Supplies;Paper;98;3;36
6809;CA-2017-128125;31.03.2017;05.04.2017;EB-13705;Corporate;United States;Houston;Texas;Central;FUR-FU-10001085;Furniture;Furnishings;22;3;-8
6810;CA-2019-156237;14.09.2019;15.09.2019;PS-18760;Consumer;United States;Philadelphia;Pennsylvania;East;OFF-BI-10000301;Office Supplies;Binders;4;2;-3
6811;CA-2019-156237;14.09.2019;15.09.2019;PS-18760;Consumer;United States;Philadelphia;Pennsylvania;East;TEC-MA-10002930;Technology;Machines;13;1;-18
6812;CA-2019-156237;14.09.2019;15.09.2019;PS-18760;Consumer;United States;Philadelphia;Pennsylvania;East;FUR-CH-10002372;Furniture;Chairs;113;2;-29
6813;CA-2019-156237;14.09.2019;15.09.2019;PS-18760;Consumer;United States;Philadelphia;Pennsylvania;East;OFF-BI-10003707;Office Supplies;Binders;18;4;-12
6814;CA-2019-156237;14.09.2019;15.09.2019;PS-18760;Consumer;United States;Philadelphia;Pennsylvania;East;FUR-FU-10001057;Furniture;Furnishings;128;8;5
6815;CA-2019-156237;14.09.2019;15.09.2019;PS-18760;Consumer;United States;Philadelphia;Pennsylvania;East;TEC-MA-10001681;Technology;Machines;241;2;-169
6816;CA-2016-144414;17.06.2016;21.06.2016;GH-14425;Consumer;United States;Seattle;Washington;West;FUR-FU-10003981;Furniture;Furnishings;6;3;3
6817;CA-2016-144414;17.06.2016;21.06.2016;GH-14425;Consumer;United States;Seattle;Washington;West;OFF-FA-10000624;Office Supplies;Fasteners;18;5;9
6818;CA-2016-144414;17.06.2016;21.06.2016;GH-14425;Consumer;United States;Seattle;Washington;West;OFF-BI-10004995;Office Supplies;Binders;3266;3;1062
6819;CA-2019-163860;28.12.2019;01.01.2020;LO-17170;Corporate;United States;Peoria;Illinois;Central;OFF-BI-10003784;Office Supplies;Binders;2;5;-3
6820;CA-2019-163860;28.12.2019;01.01.2020;LO-17170;Corporate;United States;Peoria;Illinois;Central;FUR-FU-10004586;Furniture;Furnishings;8;3;-2
6821;CA-2019-163860;28.12.2019;01.01.2020;LO-17170;Corporate;United States;Peoria;Illinois;Central;FUR-CH-10004698;Furniture;Chairs;113;2;-3
6822;CA-2019-163860;28.12.2019;01.01.2020;LO-17170;Corporate;United States;Peoria;Illinois;Central;FUR-FU-10001935;Furniture;Furnishings;3;2;-1
6823;US-2019-115609;02.11.2019;07.11.2019;CS-12505;Consumer;United States;Los Angeles;California;West;OFF-AP-10003040;Office Supplies;Appliances;168;5;44
6824;CA-2017-154291;25.07.2017;29.07.2017;YS-21880;Corporate;United States;Montgomery;Alabama;South;OFF-EN-10001335;Office Supplies;Envelopes;98;9;49
6825;CA-2017-154291;25.07.2017;29.07.2017;YS-21880;Corporate;United States;Montgomery;Alabama;South;FUR-TA-10002041;Furniture;Tables;359;2;39
6826;CA-2018-118689;02.10.2018;09.10.2018;TC-20980;Corporate;United States;Lafayette;Indiana;Central;OFF-ST-10001558;Office Supplies;Storage;32;2;5
6827;CA-2018-118689;02.10.2018;09.10.2018;TC-20980;Corporate;United States;Lafayette;Indiana;Central;TEC-CO-10004722;Technology;Copiers;17500;5;8400
6828;CA-2018-118689;02.10.2018;09.10.2018;TC-20980;Corporate;United States;Lafayette;Indiana;Central;OFF-BI-10004600;Office Supplies;Binders;736;2;331
6829;CA-2018-118689;02.10.2018;09.10.2018;TC-20980;Corporate;United States;Lafayette;Indiana;Central;OFF-BI-10003712;Office Supplies;Binders;34;7;17
6830;CA-2018-118689;02.10.2018;09.10.2018;TC-20980;Corporate;United States;Lafayette;Indiana;Central;OFF-AR-10001958;Office Supplies;Art;34;2;10
6831;CA-2018-140438;24.12.2018;27.12.2018;PW-19030;Corporate;United States;New York City;New York;East;TEC-PH-10001750;Technology;Phones;198;3;53
6832;US-2019-123204;21.07.2019;27.07.2019;CS-11860;Consumer;United States;New York City;New York;East;OFF-AP-10002287;Office Supplies;Appliances;17;4;5
6833;CA-2017-112522;10.10.2017;17.10.2017;DP-13165;Consumer;United States;Chicago;Illinois;Central;OFF-AR-10003183;Office Supplies;Art;8;3;1
6834;CA-2018-153101;08.09.2018;08.09.2018;PJ-19015;Consumer;United States;Santa Ana;California;West;FUR-TA-10003008;Furniture;Tables;146;1;-13
6835;CA-2018-142615;20.11.2018;24.11.2018;BM-11575;Corporate;United States;Montebello;California;West;TEC-AC-10004803;Technology;Accessories;28;2;4
6836;CA-2019-142643;15.10.2019;20.10.2019;DL-13495;Corporate;United States;Thousand Oaks;California;West;OFF-LA-10003510;Office Supplies;Labels;153;5;70
6837;CA-2019-142643;15.10.2019;20.10.2019;DL-13495;Corporate;United States;Thousand Oaks;California;West;FUR-FU-10000087;Furniture;Furnishings;23;1;9
6838;CA-2017-116260;06.07.2017;12.07.2017;BF-10975;Corporate;United States;Vineland;New Jersey;East;OFF-AR-10003732;Office Supplies;Art;11;4;3
6839;CA-2019-107517;05.02.2019;09.02.2019;FC-14335;Corporate;United States;Torrance;California;West;OFF-AP-10000275;Office Supplies;Appliances;1641;5;459
6840;CA-2019-107517;05.02.2019;09.02.2019;FC-14335;Corporate;United States;Torrance;California;West;TEC-PH-10003505;Technology;Phones;371;5;42
6841;CA-2017-166338;06.12.2017;07.12.2017;MP-18175;Home Office;United States;Troy;Ohio;East;OFF-BI-10002852;Office Supplies;Binders;15;3;-10
6842;CA-2018-123946;12.09.2018;17.09.2018;AJ-10795;Corporate;United States;Springfield;Virginia;South;TEC-AC-10004877;Technology;Accessories;21;3;2
6843;CA-2018-123946;12.09.2018;17.09.2018;AJ-10795;Corporate;United States;Springfield;Virginia;South;OFF-FA-10002975;Office Supplies;Fasteners;11;3;5
6844;CA-2018-123946;12.09.2018;17.09.2018;AJ-10795;Corporate;United States;Springfield;Virginia;South;OFF-ST-10000419;Office Supplies;Storage;68;5;1
6845;CA-2018-123946;12.09.2018;17.09.2018;AJ-10795;Corporate;United States;Springfield;Virginia;South;FUR-CH-10002073;Furniture;Chairs;1059;4;307
6846;CA-2016-147543;06.07.2016;12.07.2016;BC-11125;Home Office;United States;El Cajon;California;West;FUR-CH-10000155;Furniture;Chairs;478;2;48
6847;US-2018-159093;09.05.2018;14.05.2018;RS-19420;Corporate;United States;Los Angeles;California;West;OFF-PA-10001260;Office Supplies;Paper;32;4;14
6848;CA-2018-162110;18.07.2018;22.07.2018;NP-18670;Consumer;United States;Phoenix;Arizona;West;TEC-PH-10001924;Technology;Phones;56;1;3
6849;US-2018-163461;18.06.2018;21.06.2018;BT-11440;Consumer;United States;Frankfort;Illinois;Central;OFF-PA-10003134;Office Supplies;Paper;77;2;27
6850;CA-2016-101462;20.04.2016;25.04.2016;BP-11230;Consumer;United States;Los Angeles;California;West;FUR-FU-10000409;Furniture;Furnishings;60;4;28
6851;US-2018-100461;08.01.2018;12.01.2018;JO-15145;Corporate;United States;Franklin;Wisconsin;Central;FUR-BO-10002545;Furniture;Bookcases;1566;6;407
6852;US-2018-100461;08.01.2018;12.01.2018;JO-15145;Corporate;United States;Franklin;Wisconsin;Central;OFF-BI-10001460;Office Supplies;Binders;106;7;50
6853;US-2019-162670;23.12.2019;28.12.2019;MF-18250;Corporate;United States;Little Rock;Arkansas;South;OFF-ST-10001328;Office Supplies;Storage;62;4;17
6854;US-2019-162670;23.12.2019;28.12.2019;MF-18250;Corporate;United States;Little Rock;Arkansas;South;TEC-PH-10003601;Technology;Phones;495;3;148
6855;US-2019-162670;23.12.2019;28.12.2019;MF-18250;Corporate;United States;Little Rock;Arkansas;South;OFF-ST-10001522;Office Supplies;Storage;368;4;15
6856;US-2019-162670;23.12.2019;28.12.2019;MF-18250;Corporate;United States;Little Rock;Arkansas;South;OFF-PA-10001994;Office Supplies;Paper;45;2;21
6857;US-2019-162670;23.12.2019;28.12.2019;MF-18250;Corporate;United States;Little Rock;Arkansas;South;OFF-EN-10001453;Office Supplies;Envelopes;183;3;86
6858;CA-2019-128965;17.04.2019;22.04.2019;PS-18760;Consumer;United States;Los Angeles;California;West;OFF-PA-10004911;Office Supplies;Paper;28;3;14
6859;CA-2019-128965;17.04.2019;22.04.2019;PS-18760;Consumer;United States;Los Angeles;California;West;OFF-LA-10001404;Office Supplies;Labels;7;2;3
6860;CA-2019-128965;17.04.2019;22.04.2019;PS-18760;Consumer;United States;Los Angeles;California;West;OFF-FA-10001561;Office Supplies;Fasteners;11;5;4
6861;CA-2019-128965;17.04.2019;22.04.2019;PS-18760;Consumer;United States;Los Angeles;California;West;TEC-AC-10001383;Technology;Accessories;275;11;47
6862;CA-2019-128965;17.04.2019;22.04.2019;PS-18760;Consumer;United States;Los Angeles;California;West;OFF-LA-10003190;Office Supplies;Labels;23;8;11
6863;CA-2019-128965;17.04.2019;22.04.2019;PS-18760;Consumer;United States;Los Angeles;California;West;FUR-CH-10003774;Furniture;Chairs;218;3;-19
6864;CA-2019-138618;01.12.2019;08.12.2019;MY-17380;Corporate;United States;San Antonio;Texas;Central;OFF-PA-10000520;Office Supplies;Paper;10;2;4
6865;US-2018-126452;21.08.2018;28.08.2018;SC-20230;Corporate;United States;Los Angeles;California;West;OFF-BI-10004465;Office Supplies;Binders;13;2;5
6866;US-2018-126452;21.08.2018;28.08.2018;SC-20230;Corporate;United States;Los Angeles;California;West;TEC-PH-10003555;Technology;Phones;92;5;-21
6867;US-2018-126452;21.08.2018;28.08.2018;SC-20230;Corporate;United States;Los Angeles;California;West;TEC-AC-10000844;Technology;Accessories;255;3;92
6868;US-2018-126452;21.08.2018;28.08.2018;SC-20230;Corporate;United States;Los Angeles;California;West;TEC-PH-10003187;Technology;Phones;32;2;-8
6869;US-2018-126452;21.08.2018;28.08.2018;SC-20230;Corporate;United States;Los Angeles;California;West;FUR-TA-10003569;Furniture;Tables;2887;9;180
6870;US-2018-126452;21.08.2018;28.08.2018;SC-20230;Corporate;United States;Los Angeles;California;West;OFF-PA-10003848;Office Supplies;Paper;13;2;6
6871;US-2018-126452;21.08.2018;28.08.2018;SC-20230;Corporate;United States;Los Angeles;California;West;OFF-PA-10002606;Office Supplies;Paper;48;9;21
6872;CA-2018-145009;05.12.2018;08.12.2018;RF-19345;Corporate;United States;Chicago;Illinois;Central;OFF-LA-10004853;Office Supplies;Labels;12;3;4
6873;CA-2017-162544;16.12.2017;19.12.2017;SG-20080;Consumer;United States;Seattle;Washington;West;OFF-PA-10004948;Office Supplies;Paper;5;1;2
6874;CA-2016-124394;17.10.2016;22.10.2016;TB-21520;Consumer;United States;Beaumont;Texas;Central;OFF-BI-10003676;Office Supplies;Binders;11;5;-17
6875;CA-2016-124394;17.10.2016;22.10.2016;TB-21520;Consumer;United States;Beaumont;Texas;Central;TEC-AC-10001314;Technology;Accessories;120;3;-18
6876;US-2018-121013;05.09.2018;10.09.2018;MM-17920;Consumer;United States;Chesapeake;Virginia;South;OFF-LA-10004545;Office Supplies;Labels;25;2;12
6877;US-2018-121013;05.09.2018;10.09.2018;MM-17920;Consumer;United States;Chesapeake;Virginia;South;FUR-TA-10003238;Furniture;Tables;1653;3;314
6878;US-2017-123918;15.10.2017;15.10.2017;CG-12520;Consumer;United States;Dallas;Texas;Central;FUR-FU-10004952;Furniture;Furnishings;131;6;-95
6879;US-2017-123918;15.10.2017;15.10.2017;CG-12520;Consumer;United States;Dallas;Texas;Central;OFF-PA-10003001;Office Supplies;Paper;5;1;2
6880;CA-2017-137113;01.12.2017;05.12.2017;TW-21025;Home Office;United States;Seattle;Washington;West;FUR-CH-10001215;Furniture;Chairs;2004;5;125
6881;CA-2017-137113;01.12.2017;05.12.2017;TW-21025;Home Office;United States;Seattle;Washington;West;OFF-PA-10004255;Office Supplies;Paper;32;5;16
6882;CA-2017-137113;01.12.2017;05.12.2017;TW-21025;Home Office;United States;Seattle;Washington;West;FUR-TA-10001705;Furniture;Tables;1913;9;402
6883;CA-2017-137113;01.12.2017;05.12.2017;TW-21025;Home Office;United States;Seattle;Washington;West;OFF-ST-10002554;Office Supplies;Storage;147;3;3
6884;CA-2017-137113;01.12.2017;05.12.2017;TW-21025;Home Office;United States;Seattle;Washington;West;OFF-PA-10002222;Office Supplies;Paper;114;5;53
6885;CA-2017-120677;31.05.2017;04.06.2017;BD-11320;Consumer;United States;Minneapolis;Minnesota;Central;FUR-CH-10002320;Furniture;Chairs;2568;8;770
6886;CA-2019-123036;10.09.2019;17.09.2019;HA-14905;Consumer;United States;Springfield;Ohio;East;TEC-AC-10003499;Technology;Accessories;37;4;9
6887;CA-2019-123036;10.09.2019;17.09.2019;HA-14905;Consumer;United States;Springfield;Ohio;East;TEC-PH-10003580;Technology;Phones;260;2;-56
6888;CA-2019-120222;25.04.2019;02.05.2019;LL-16840;Consumer;United States;Los Angeles;California;West;OFF-PA-10004675;Office Supplies;Paper;19;3;9
6889;CA-2019-120222;25.04.2019;02.05.2019;LL-16840;Consumer;United States;Los Angeles;California;West;OFF-BI-10000666;Office Supplies;Binders;73;3;28
6890;CA-2019-164756;18.09.2019;22.09.2019;SS-20140;Corporate;United States;Columbus;Georgia;South;TEC-PH-10001552;Technology;Phones;96;8;27
6891;CA-2019-164756;18.09.2019;22.09.2019;SS-20140;Corporate;United States;Columbus;Georgia;South;OFF-PA-10000673;Office Supplies;Paper;51;7;24
6892;CA-2019-164756;18.09.2019;22.09.2019;SS-20140;Corporate;United States;Columbus;Georgia;South;OFF-AR-10000380;Office Supplies;Art;114;3;34
6893;CA-2019-164756;18.09.2019;22.09.2019;SS-20140;Corporate;United States;Columbus;Georgia;South;OFF-PA-10003848;Office Supplies;Paper;26;4;12
6894;CA-2019-164756;18.09.2019;22.09.2019;SS-20140;Corporate;United States;Columbus;Georgia;South;FUR-FU-10002963;Furniture;Furnishings;20;4;7
6895;CA-2019-164756;18.09.2019;22.09.2019;SS-20140;Corporate;United States;Columbus;Georgia;South;TEC-PH-10002447;Technology;Phones;412;2;119
6896;CA-2019-164756;18.09.2019;22.09.2019;SS-20140;Corporate;United States;Columbus;Georgia;South;OFF-SU-10004261;Office Supplies;Supplies;34;2;10
6897;CA-2019-164756;18.09.2019;22.09.2019;SS-20140;Corporate;United States;Columbus;Georgia;South;OFF-PA-10003228;Office Supplies;Paper;245;5;115
6898;CA-2019-122028;18.08.2019;25.08.2019;CK-12205;Consumer;United States;Lakewood;Ohio;East;OFF-BI-10004817;Office Supplies;Binders;11;3;-8
6899;US-2017-165512;24.05.2017;26.05.2017;VS-21820;Consumer;United States;Naperville;Illinois;Central;FUR-CH-10002880;Furniture;Chairs;603;7;-164
6900;US-2017-165512;24.05.2017;26.05.2017;VS-21820;Consumer;United States;Naperville;Illinois;Central;OFF-BI-10001249;Office Supplies;Binders;8;6;-13
6901;CA-2017-140557;07.09.2017;11.09.2017;TN-21040;Home Office;United States;New York City;New York;East;TEC-AC-10002402;Technology;Accessories;560;7;168
6902;US-2019-135013;24.07.2019;24.07.2019;HR-14830;Corporate;United States;Huntington Beach;California;West;TEC-CO-10001449;Technology;Copiers;2400;5;840
6903;CA-2019-111220;02.09.2019;08.09.2019;JS-15595;Corporate;United States;Chicago;Illinois;Central;OFF-FA-10002280;Office Supplies;Fasteners;16;4;6
6904;CA-2019-111220;02.09.2019;08.09.2019;JS-15595;Corporate;United States;Chicago;Illinois;Central;OFF-AP-10003278;Office Supplies;Appliances;6;2;-15
6905;CA-2019-111220;02.09.2019;08.09.2019;JS-15595;Corporate;United States;Chicago;Illinois;Central;OFF-ST-10003994;Office Supplies;Storage;236;5;-44
6906;US-2019-149006;06.12.2019;08.12.2019;BN-11470;Corporate;United States;Brentwood;California;West;OFF-ST-10003221;Office Supplies;Storage;11;1;3
6907;CA-2019-149468;20.05.2019;20.05.2019;AR-10405;Corporate;United States;Trenton;Michigan;Central;OFF-BI-10002225;Office Supplies;Binders;41;2;20
6908;CA-2018-140249;27.09.2018;03.10.2018;SW-20455;Consumer;United States;Seattle;Washington;West;TEC-PH-10002584;Technology;Phones;1002;2;125
6909;US-2019-135503;10.12.2019;15.12.2019;JE-16165;Corporate;United States;North Charleston;South Carolina;South;FUR-FU-10002364;Furniture;Furnishings;15;2;4
6910;CA-2016-126277;13.09.2016;18.09.2016;LH-16900;Consumer;United States;Columbus;Ohio;East;OFF-BI-10004022;Office Supplies;Binders;3;3;-2
6911;US-2019-115301;29.07.2019;02.08.2019;VG-21790;Consumer;United States;Seattle;Washington;West;FUR-BO-10004709;Furniture;Bookcases;116;2;26
6912;CA-2019-168942;01.08.2019;05.08.2019;EM-13960;Consumer;United States;San Francisco;California;West;OFF-ST-10004340;Office Supplies;Storage;187;3;50
6913;US-2019-128398;02.05.2019;05.05.2019;EM-13825;Corporate;United States;Los Angeles;California;West;TEC-AC-10001714;Technology;Accessories;160;4;59
6914;CA-2017-104115;12.06.2017;16.06.2017;JH-15910;Consumer;United States;West Palm Beach;Florida;South;TEC-PH-10002844;Technology;Phones;56;2;4
6915;CA-2016-142510;22.12.2016;29.12.2016;NP-18700;Consumer;United States;Chicago;Illinois;Central;OFF-ST-10000585;Office Supplies;Storage;132;1;10
6916;CA-2016-142510;22.12.2016;29.12.2016;NP-18700;Consumer;United States;Chicago;Illinois;Central;OFF-BI-10002824;Office Supplies;Binders;18;6;-31
6917;CA-2016-142510;22.12.2016;29.12.2016;NP-18700;Consumer;United States;Chicago;Illinois;Central;OFF-PA-10001289;Office Supplies;Paper;124;4;45
6918;CA-2016-124247;16.12.2016;21.12.2016;SH-20635;Corporate;United States;Sacramento;California;West;FUR-CH-10001854;Furniture;Chairs;1404;5;70
6919;CA-2018-105473;16.04.2018;18.04.2018;BM-11785;Consumer;United States;Seattle;Washington;West;OFF-SU-10003567;Office Supplies;Supplies;29;3;1
6920;CA-2017-102806;21.05.2017;28.05.2017;HG-14965;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-BI-10001597;Office Supplies;Binders;25;2;-18
6921;CA-2019-121706;26.02.2019;02.03.2019;BM-11140;Consumer;United States;Santa Barbara;California;West;OFF-AP-10003287;Office Supplies;Appliances;357;7;100
6922;CA-2019-109211;04.04.2019;10.04.2019;PS-19045;Home Office;United States;New York City;New York;East;OFF-EN-10001532;Office Supplies;Envelopes;17;1;8
6923;CA-2017-134257;16.03.2017;19.03.2017;MS-17710;Consumer;United States;Auburn;Alabama;South;OFF-LA-10003930;Office Supplies;Labels;492;5;241
6924;CA-2017-134257;16.03.2017;19.03.2017;MS-17710;Consumer;United States;Auburn;Alabama;South;OFF-EN-10003845;Office Supplies;Envelopes;7;2;3
6925;CA-2017-137925;30.11.2017;04.12.2017;JL-15235;Consumer;United States;New York City;New York;East;OFF-PA-10002659;Office Supplies;Paper;24;7;11
6926;CA-2017-137925;30.11.2017;04.12.2017;JL-15235;Consumer;United States;New York City;New York;East;FUR-BO-10001608;Furniture;Bookcases;681;12;43
6927;CA-2018-140046;28.07.2018;03.08.2018;KM-16660;Consumer;United States;Los Angeles;California;West;OFF-LA-10000305;Office Supplies;Labels;19;3;9
6928;CA-2018-140382;23.06.2018;25.06.2018;RD-19900;Consumer;United States;San Francisco;California;West;OFF-ST-10003638;Office Supplies;Storage;94;4;25
6929;CA-2018-140382;23.06.2018;25.06.2018;RD-19900;Consumer;United States;San Francisco;California;West;OFF-LA-10001934;Office Supplies;Labels;22;3;10
6930;CA-2018-140382;23.06.2018;25.06.2018;RD-19900;Consumer;United States;San Francisco;California;West;TEC-PH-10003012;Technology;Phones;862;7;97
6931;CA-2018-140382;23.06.2018;25.06.2018;RD-19900;Consumer;United States;San Francisco;California;West;OFF-PA-10001019;Office Supplies;Paper;20;1;9
6932;CA-2016-164182;14.07.2016;18.07.2016;ST-20530;Consumer;United States;Philadelphia;Pennsylvania;East;TEC-PH-10002070;Technology;Phones;13;1;-2
6933;CA-2016-164182;14.07.2016;18.07.2016;ST-20530;Consumer;United States;Philadelphia;Pennsylvania;East;TEC-PH-10002583;Technology;Phones;24;2;-14
6934;CA-2016-164182;14.07.2016;18.07.2016;ST-20530;Consumer;United States;Philadelphia;Pennsylvania;East;FUR-FU-10001057;Furniture;Furnishings;32;2;1
6935;CA-2016-164182;14.07.2016;18.07.2016;ST-20530;Consumer;United States;Philadelphia;Pennsylvania;East;OFF-AR-10001044;Office Supplies;Art;42;2;5
6936;CA-2019-137365;30.11.2019;03.12.2019;BP-11095;Corporate;United States;El Paso;Texas;Central;TEC-AC-10001767;Technology;Accessories;96;3;-11
6937;CA-2018-129847;02.09.2018;04.09.2018;TA-21385;Home Office;United States;Chicago;Illinois;Central;FUR-FU-10000277;Furniture;Furnishings;84;2;-76
6938;CA-2016-126963;15.06.2016;15.06.2016;PS-18760;Consumer;United States;El Paso;Texas;Central;OFF-PA-10001952;Office Supplies;Paper;37;2;12
6939;CA-2018-125094;05.11.2018;09.11.2018;NP-18700;Consumer;United States;Seattle;Washington;West;TEC-AC-10004420;Technology;Accessories;480;4;53
6940;CA-2019-107132;26.06.2019;30.06.2019;SC-20260;Corporate;United States;New York City;New York;East;OFF-BI-10001071;Office Supplies;Binders;102;2;37
6941;CA-2019-107132;26.06.2019;30.06.2019;SC-20260;Corporate;United States;New York City;New York;East;OFF-SU-10002503;Office Supplies;Supplies;28;5;8
6942;CA-2019-107132;26.06.2019;30.06.2019;SC-20260;Corporate;United States;New York City;New York;East;OFF-ST-10001490;Office Supplies;Storage;714;4;214
6943;CA-2019-107132;26.06.2019;30.06.2019;SC-20260;Corporate;United States;New York City;New York;East;OFF-PA-10003790;Office Supplies;Paper;69;3;32
6944;CA-2017-139248;25.07.2017;30.07.2017;RD-19930;Consumer;United States;Los Angeles;California;West;TEC-PH-10004094;Technology;Phones;624;5;39
6945;CA-2016-148369;23.09.2016;27.09.2016;TH-21115;Corporate;United States;Newark;Delaware;East;OFF-BI-10004876;Office Supplies;Binders;11;4;5
6946;CA-2018-106243;30.09.2018;04.10.2018;GM-14680;Consumer;United States;New York City;New York;East;FUR-BO-10003034;Furniture;Bookcases;524;5;-26
6947;CA-2017-126466;09.11.2017;13.11.2017;JO-15550;Home Office;United States;Roseville;California;West;OFF-FA-10000490;Office Supplies;Fasteners;2;2;1
6948;CA-2017-130365;25.04.2017;29.04.2017;ZC-21910;Consumer;United States;Aurora;Illinois;Central;OFF-ST-10002574;Office Supplies;Storage;221;2;-55
6949;CA-2017-130365;25.04.2017;29.04.2017;ZC-21910;Consumer;United States;Aurora;Illinois;Central;FUR-CH-10003535;Furniture;Chairs;128;3;-24
6950;CA-2019-143021;19.11.2019;19.11.2019;AP-10720;Home Office;United States;New York City;New York;East;OFF-BI-10001628;Office Supplies;Binders;58;7;18
6951;CA-2019-143021;19.11.2019;19.11.2019;AP-10720;Home Office;United States;New York City;New York;East;FUR-TA-10001676;Furniture;Tables;80;3;-29
6952;CA-2017-161767;20.11.2017;24.11.2017;GK-14620;Corporate;United States;Dallas;Texas;Central;TEC-MA-10002790;Technology;Machines;480;2;56
6953;CA-2017-129917;02.10.2017;03.10.2017;HM-14980;Consumer;United States;Los Angeles;California;West;OFF-BI-10001757;Office Supplies;Binders;12;3;4
6954;CA-2017-129917;02.10.2017;03.10.2017;HM-14980;Consumer;United States;Los Angeles;California;West;OFF-BI-10004828;Office Supplies;Binders;54;4;19
6955;CA-2017-129917;02.10.2017;03.10.2017;HM-14980;Consumer;United States;Los Angeles;California;West;TEC-PH-10000369;Technology;Phones;504;5;50
6956;CA-2017-115420;25.04.2017;02.05.2017;LS-16945;Corporate;United States;Los Angeles;California;West;OFF-EN-10003862;Office Supplies;Envelopes;21;2;10
6957;CA-2018-157588;14.07.2018;19.07.2018;AR-10570;Consumer;United States;Columbus;Georgia;South;OFF-BI-10003963;Office Supplies;Binders;36;5;17
6958;CA-2018-157588;14.07.2018;19.07.2018;AR-10570;Consumer;United States;Columbus;Georgia;South;FUR-FU-10004848;Furniture;Furnishings;52;1;16
6959;CA-2017-167255;27.09.2017;29.09.2017;RH-19510;Home Office;United States;San Francisco;California;West;OFF-ST-10001328;Office Supplies;Storage;16;1;4
6960;CA-2017-167255;27.09.2017;29.09.2017;RH-19510;Home Office;United States;San Francisco;California;West;OFF-PA-10002377;Office Supplies;Paper;147;3;73
6961;CA-2017-167255;27.09.2017;29.09.2017;RH-19510;Home Office;United States;San Francisco;California;West;OFF-PA-10003441;Office Supplies;Paper;13;2;6
6962;CA-2019-162096;10.11.2019;10.11.2019;TB-21190;Home Office;United States;Riverside;California;West;OFF-AR-10002221;Office Supplies;Art;8;3;2
