Hotel,Is Canceled,Lead Time,arrival full date,Arrival Date Year,Arrival Date Month,Arrival Date Week Number,Arrival Date Day of Month,Stays in Weekend nights,Stays in week nights,stays total nights,Adults,Children,Babies,Meal,Country,Reserved Room Type,Assigned room type,customer type,Reservation Status,Reservation status_date
City Hotel,0,53,08/15/2017,2017,August,33,15,0,2,2,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,34,08/16/2017,2017,August,33,16,0,1,1,3,0.0,0,BB,FRA,D,D,Transient,Check-Out,08/17/2017
City Hotel,0,34,08/16/2017,2017,August,33,16,0,1,1,2,0.0,0,SC,FRA,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,196,08/14/2017,2017,August,33,14,1,2,3,2,0.0,0,SC,BEL,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,29,08/15/2017,2017,August,33,15,0,2,2,2,0.0,0,BB,PRT,A,A,Transient-Party,Check-Out,08/17/2017
City Hotel,0,113,08/13/2017,2017,August,33,13,2,2,4,2,0.0,0,BB,FRA,D,D,Transient,Check-Out,08/17/2017
City Hotel,0,0,08/16/2017,2017,August,33,16,0,1,1,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,28,08/14/2017,2017,August,33,14,1,2,3,2,0.0,0,SC,ZAF,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,111,08/14/2017,2017,August,33,14,1,2,3,3,0.0,0,BB,ITA,E,E,Transient,Check-Out,08/17/2017
City Hotel,0,97,08/15/2017,2017,August,33,15,0,2,2,2,0.0,0,SC,CHE,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,28,08/16/2017,2017,August,33,16,0,1,1,1,0.0,0,BB,PRT,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,172,08/12/2017,2017,August,32,12,2,3,5,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,63,08/15/2017,2017,August,33,15,0,2,2,2,0.0,0,BB,GBR,D,D,Transient,Check-Out,08/17/2017
City Hotel,0,62,08/15/2017,2017,August,33,15,0,2,2,2,0.0,0,BB,USA,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,119,08/14/2017,2017,August,33,14,1,2,3,2,2.0,0,BB,DEU,F,F,Transient,Check-Out,08/17/2017
City Hotel,0,141,08/15/2017,2017,August,33,15,0,2,2,2,0.0,0,BB,NLD,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,141,08/15/2017,2017,August,33,15,0,2,2,2,0.0,0,BB,NLD,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,83,08/13/2017,2017,August,33,13,2,2,4,2,0.0,0,BB,NLD,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,71,08/14/2017,2017,August,33,14,1,2,3,1,0.0,0,BB,GBR,D,D,Transient,Check-Out,08/17/2017
City Hotel,0,209,08/14/2017,2017,August,33,14,1,2,3,2,0.0,0,HB,ESP,D,D,Transient,Check-Out,08/17/2017
City Hotel,0,208,08/14/2017,2017,August,33,14,1,2,3,2,2.0,0,HB,ESP,E,E,Transient,Check-Out,08/17/2017
City Hotel,0,171,08/12/2017,2017,August,32,12,2,3,5,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,83,08/14/2017,2017,August,33,14,1,2,3,2,1.0,0,BB,FRA,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,72,08/16/2017,2017,August,33,16,0,1,1,3,0.0,0,HB,GBR,D,D,Transient,Check-Out,08/17/2017
City Hotel,0,192,08/13/2017,2017,August,33,13,2,2,4,2,1.0,0,BB,FRA,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,75,08/16/2017,2017,August,33,16,0,1,1,3,0.0,0,BB,FRA,D,D,Transient,Check-Out,08/17/2017
City Hotel,0,190,08/12/2017,2017,August,32,12,2,3,5,2,3.0,0,BB,PRT,G,G,Transient,Check-Out,08/17/2017
City Hotel,0,71,08/13/2017,2017,August,33,13,2,2,4,2,0.0,0,SC,FRA,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,27,08/14/2017,2017,August,33,14,1,2,3,2,0.0,0,SC,IRL,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,48,08/15/2017,2017,August,33,15,0,2,2,2,1.0,0,BB,ECU,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,0,08/16/2017,2017,August,33,16,0,1,1,2,2.0,0,BB,USA,F,F,Transient,Check-Out,08/17/2017
City Hotel,0,25,08/14/2017,2017,August,33,14,1,2,3,2,0.0,0,SC,FRA,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,45,08/16/2017,2017,August,33,16,0,1,1,2,2.0,0,BB,COM,F,F,Transient,Check-Out,08/17/2017
City Hotel,0,0,08/16/2017,2017,August,33,16,0,1,1,2,0.0,0,SC,PRT,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,75,08/15/2017,2017,August,33,15,0,2,2,1,0.0,0,SC,SWE,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,47,08/16/2017,2017,August,33,16,0,1,1,1,2.0,0,BB,GBR,B,G,Transient,Check-Out,08/17/2017
City Hotel,0,46,08/16/2017,2017,August,33,16,0,1,1,2,0.0,0,BB,PRT,B,G,Transient,Check-Out,08/17/2017
City Hotel,0,190,08/12/2017,2017,August,32,12,2,3,5,2,3.0,0,BB,NOR,G,G,Transient,Check-Out,08/17/2017
City Hotel,0,173,08/14/2017,2017,August,33,14,1,2,3,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,173,08/14/2017,2017,August,33,14,1,2,3,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,173,08/14/2017,2017,August,33,14,1,2,3,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,173,08/14/2017,2017,August,33,14,1,2,3,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,288,08/17/2017,2017,August,33,17,1,3,4,2,1.0,1,HB,ITA,E,E,Transient,Check-Out,08/21/2017
City Hotel,0,223,08/08/2017,2017,August,32,8,2,7,9,2,0.0,0,BB,SWE,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,47,08/14/2017,2017,August,33,14,1,2,3,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,140,08/13/2017,2017,August,33,13,2,2,4,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,113,08/14/2017,2017,August,33,14,1,2,3,3,0.0,0,BB,DEU,D,D,Transient,Check-Out,08/17/2017
City Hotel,0,113,08/12/2017,2017,August,32,12,2,3,5,2,2.0,0,HB,ESP,E,E,Transient,Check-Out,08/17/2017
City Hotel,0,48,08/15/2017,2017,August,33,15,0,2,2,2,1.0,0,BB,ECU,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,45,08/13/2017,2017,August,33,13,2,2,4,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,208,08/14/2017,2017,August,33,14,1,2,3,2,2.0,1,HB,ESP,E,E,Transient,Check-Out,08/17/2017
City Hotel,0,95,08/12/2017,2017,August,32,12,2,3,5,2,0.0,0,BB,FRA,D,D,Transient-Party,Check-Out,08/17/2017
City Hotel,0,71,08/14/2017,2017,August,33,14,1,2,3,1,0.0,0,BB,GBR,D,D,Transient,Check-Out,08/17/2017
City Hotel,0,95,08/12/2017,2017,August,32,12,2,3,5,2,0.0,0,BB,FRA,A,A,Transient-Party,Check-Out,08/17/2017
City Hotel,0,152,08/10/2017,2017,August,32,10,2,5,7,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,08/17/2017
City Hotel,0,295,08/15/2017,2017,August,33,15,0,3,3,2,1.0,0,BB,DEU,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,106,08/13/2017,2017,August,33,13,2,3,5,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,106,08/13/2017,2017,August,33,13,2,3,5,3,0.0,0,BB,FRA,D,D,Transient,Check-Out,08/18/2017
City Hotel,0,41,08/14/2017,2017,August,33,14,1,3,4,2,0.0,0,BB,CN,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,105,08/13/2017,2017,August,33,13,2,3,5,2,0.0,0,SC,AUT,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,105,08/13/2017,2017,August,33,13,2,3,5,2,0.0,0,SC,AUT,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,504,08/12/2017,2017,August,32,12,2,4,6,2,0.0,0,BB,USA,A,A,Transient-Party,Check-Out,08/18/2017
City Hotel,0,101,08/16/2017,2017,August,33,16,0,2,2,3,0.0,0,BB,FRA,E,E,Transient,Check-Out,08/18/2017
City Hotel,0,186,08/15/2017,2017,August,33,15,0,3,3,2,1.0,0,HB,FRA,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,108,08/14/2017,2017,August,33,14,1,3,4,2,0.0,0,BB,FRA,D,D,Transient-Party,Check-Out,08/18/2017
City Hotel,0,108,08/14/2017,2017,August,33,14,1,3,4,1,0.0,0,BB,FRA,D,D,Transient-Party,Check-Out,08/18/2017
City Hotel,0,91,08/17/2017,2017,August,33,17,0,1,1,3,0.0,0,BB,USA,E,E,Transient,Check-Out,08/18/2017
City Hotel,0,178,08/12/2017,2017,August,32,12,2,4,6,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,178,08/12/2017,2017,August,32,12,2,4,6,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,75,08/14/2017,2017,August,33,14,1,3,4,2,0.0,0,SC,ESP,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,78,08/16/2017,2017,August,33,16,0,2,2,3,0.0,0,BB,FRA,D,D,Transient,Check-Out,08/18/2017
City Hotel,0,73,08/14/2017,2017,August,33,14,1,3,4,3,0.0,0,BB,ESP,D,D,Transient,Check-Out,08/18/2017
City Hotel,0,51,08/14/2017,2017,August,33,14,1,3,4,2,1.0,0,BB,GBR,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,191,08/13/2017,2017,August,33,13,2,3,5,2,0.0,0,SC,ESP,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,94,08/15/2017,2017,August,33,15,0,3,3,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,191,08/13/2017,2017,August,33,13,2,3,5,2,0.0,0,SC,ESP,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,120,08/16/2017,2017,August,33,16,0,2,2,2,0.0,0,BB,NLD,D,D,Transient,Check-Out,08/18/2017
City Hotel,0,11,08/14/2017,2017,August,33,14,1,3,4,1,1.0,0,BB,FRA,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,77,08/15/2017,2017,August,33,15,0,3,3,3,0.0,0,BB,BEL,D,D,Transient-Party,Check-Out,08/18/2017
City Hotel,0,77,08/15/2017,2017,August,33,15,0,3,3,2,0.0,0,BB,BEL,A,A,Transient-Party,Check-Out,08/18/2017
City Hotel,0,113,08/13/2017,2017,August,33,13,2,3,5,2,0.0,0,BB,ITA,D,D,Transient,Check-Out,08/18/2017
City Hotel,0,10,08/16/2017,2017,August,33,16,0,2,2,2,2.0,0,BB,FRA,F,F,Transient,Check-Out,08/18/2017
City Hotel,0,36,08/15/2017,2017,August,33,15,0,3,3,3,0.0,0,BB,USA,D,D,Transient,Check-Out,08/18/2017
City Hotel,0,124,08/15/2017,2017,August,33,15,0,3,3,2,1.0,0,BB,FRA,A,D,Transient,Check-Out,08/18/2017
City Hotel,0,12,08/17/2017,2017,August,33,17,0,1,1,2,2.0,0,BB,GBR,F,F,Transient,Check-Out,08/18/2017
City Hotel,0,84,08/14/2017,2017,August,33,14,1,3,4,2,0.0,0,BB,IRL,A,A,Transient-Party,Check-Out,08/18/2017
City Hotel,0,504,08/12/2017,2017,August,32,12,2,4,6,2,0.0,0,BB,AUS,A,A,Transient-Party,Check-Out,08/18/2017
City Hotel,0,80,08/16/2017,2017,August,33,16,0,2,2,2,1.0,0,BB,ESP,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,70,08/15/2017,2017,August,33,15,0,3,3,2,0.0,0,SC,FRA,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,157,08/14/2017,2017,August,33,14,1,3,4,2,0.0,0,BB,DEU,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,134,08/16/2017,2017,August,33,16,0,2,2,1,0.0,0,SC,USA,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,1,08/17/2017,2017,August,33,17,0,1,1,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,157,08/14/2017,2017,August,33,14,1,3,4,2,0.0,0,BB,DEU,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,36,08/15/2017,2017,August,33,15,0,3,3,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,140,08/15/2017,2017,August,33,15,0,3,3,2,0.0,0,HB,ITA,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,176,08/14/2017,2017,August,33,14,1,3,4,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,0,08/17/2017,2017,August,33,17,0,1,1,2,0.0,0,BB,PRT,E,E,Transient,Check-Out,08/18/2017
City Hotel,0,176,08/14/2017,2017,August,33,14,1,3,4,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,28,08/16/2017,2017,August,33,16,0,2,2,1,0.0,0,SC,GBR,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,77,08/14/2017,2017,August,33,14,1,3,4,3,0.0,0,BB,FRA,D,D,Transient,Check-Out,08/18/2017
City Hotel,0,77,08/14/2017,2017,August,33,14,1,3,4,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,191,08/15/2017,2017,August,33,15,0,3,3,2,0.0,0,BB,DEU,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,191,08/15/2017,2017,August,33,15,0,3,3,3,0.0,0,BB,DEU,D,D,Transient,Check-Out,08/18/2017
City Hotel,0,46,08/16/2017,2017,August,33,16,0,2,2,2,0.0,0,BB,PRT,B,A,Transient,Check-Out,08/18/2017
City Hotel,0,43,08/16/2017,2017,August,33,16,0,2,2,2,0.0,0,BB,PRT,B,A,Transient,Check-Out,08/18/2017
City Hotel,0,278,08/13/2017,2017,August,33,13,2,3,5,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,174,08/14/2017,2017,August,33,14,1,3,4,2,0.0,0,BB,DEU,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,49,08/14/2017,2017,August,33,14,1,3,4,2,0.0,0,BB,ESP,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,96,08/16/2017,2017,August,33,16,0,2,2,2,1.0,0,BB,ESP,A,D,Transient,Check-Out,08/18/2017
City Hotel,0,174,08/17/2017,2017,August,33,17,0,1,1,2,2.0,0,BB,DEU,F,F,Transient,Check-Out,08/18/2017
City Hotel,0,84,08/14/2017,2017,August,33,14,1,3,4,3,0.0,0,BB,IRN,D,D,Transient-Party,Check-Out,08/18/2017
City Hotel,0,191,08/11/2017,2017,August,32,11,2,5,7,2,0.0,0,HB,GBR,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,84,08/14/2017,2017,August,33,14,1,3,4,2,1.0,0,BB,IRN,A,A,Transient-Party,Check-Out,08/18/2017
City Hotel,0,163,08/14/2017,2017,August,33,14,1,3,4,2,1.0,0,BB,FRA,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,8,08/15/2017,2017,August,33,15,0,3,3,1,0.0,0,BB,PRT,A,A,Transient,Check-Out,08/18/2017
City Hotel,0,198,08/12/2017,2017,August,32,12,2,5,7,2,1.0,0,HB,DEU,D,D,Transient,Check-Out,08/19/2017
City Hotel,0,167,08/16/2017,2017,August,33,16,0,3,3,2,1.0,0,BB,CHN,A,D,Transient,Check-Out,08/19/2017
City Hotel,0,114,08/15/2017,2017,August,33,15,0,4,4,3,0.0,0,BB,ESP,D,D,Transient,Check-Out,08/19/2017
City Hotel,0,167,08/16/2017,2017,August,33,16,0,3,3,2,1.0,0,BB,CHN,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,2,08/16/2017,2017,August,33,16,0,3,3,2,0.0,0,SC,FRA,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,84,08/15/2017,2017,August,33,15,0,4,4,3,0.0,0,BB,GBR,D,D,Transient,Check-Out,08/19/2017
City Hotel,0,84,08/15/2017,2017,August,33,15,0,4,4,2,0.0,0,BB,GBR,D,D,Transient,Check-Out,08/19/2017
City Hotel,0,54,08/15/2017,2017,August,33,15,0,4,4,2,0.0,0,SC,ITA,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,103,08/17/2017,2017,August,33,17,0,2,2,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,0,08/18/2017,2017,August,33,18,0,1,1,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,157,08/13/2017,2017,August,33,13,2,4,6,3,0.0,0,BB,ESP,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,159,08/14/2017,2017,August,33,14,1,4,5,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,30,08/15/2017,2017,August,33,15,0,4,4,2,0.0,0,SC,ROU,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,10,08/18/2017,2017,August,33,18,0,1,1,2,1.0,0,BB,USA,F,F,Transient,Check-Out,08/19/2017
City Hotel,0,69,08/13/2017,2017,August,33,13,2,4,6,2,0.0,0,SC,BRA,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,35,08/17/2017,2017,August,33,17,0,2,2,2,0.0,0,BB,USA,D,D,Transient,Check-Out,08/19/2017
City Hotel,0,45,08/16/2017,2017,August,33,16,0,3,3,3,0.0,0,BB,AUT,D,D,Transient,Check-Out,08/19/2017
City Hotel,0,108,08/15/2017,2017,August,33,15,0,4,4,2,0.0,0,BB,PRT,A,A,Transient-Party,Check-Out,08/19/2017
City Hotel,0,89,08/16/2017,2017,August,33,16,0,3,3,2,2.0,0,BB,ITA,F,F,Transient,Check-Out,08/19/2017
City Hotel,0,89,08/16/2017,2017,August,33,16,0,3,3,3,0.0,0,BB,ITA,D,D,Transient,Check-Out,08/19/2017
City Hotel,0,108,08/15/2017,2017,August,33,15,0,4,4,2,0.0,0,BB,PRT,D,A,Transient-Party,Check-Out,08/19/2017
City Hotel,0,10,08/18/2017,2017,August,33,18,0,1,1,2,1.0,0,BB,USA,F,F,Transient,Check-Out,08/19/2017
City Hotel,0,123,08/16/2017,2017,August,33,16,0,3,3,2,0.0,0,BB,CHE,E,E,Transient,Check-Out,08/19/2017
City Hotel,0,98,08/16/2017,2017,August,33,16,0,3,3,3,0.0,0,BB,AUT,D,D,Transient,Check-Out,08/19/2017
City Hotel,0,135,08/17/2017,2017,August,33,17,0,2,2,3,0.0,0,BB,ESP,D,D,Transient,Check-Out,08/19/2017
City Hotel,0,129,08/15/2017,2017,August,33,15,0,4,4,2,0.0,0,SC,ESP,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,129,08/15/2017,2017,August,33,15,0,4,4,2,0.0,0,SC,ESP,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,112,08/16/2017,2017,August,33,16,0,3,3,2,0.0,0,HB,PRT,D,D,Transient,Check-Out,08/19/2017
City Hotel,0,107,08/15/2017,2017,August,33,15,0,4,4,2,0.0,0,SC,ITA,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,72,08/17/2017,2017,August,33,17,0,2,2,2,1.0,0,BB,ESP,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,129,08/15/2017,2017,August,33,15,0,4,4,2,0.0,0,SC,ESP,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,72,08/17/2017,2017,August,33,17,0,2,2,2,1.0,0,BB,ESP,F,F,Transient,Check-Out,08/19/2017
City Hotel,0,113,08/17/2017,2017,August,33,17,0,2,2,2,0.0,0,BB,FRA,D,D,Transient,Check-Out,08/19/2017
City Hotel,0,125,08/12/2017,2017,August,32,12,2,5,7,2,0.0,0,BB,FRA,D,D,Transient,Check-Out,08/19/2017
City Hotel,0,147,08/17/2017,2017,August,33,17,0,2,2,1,1.0,0,SC,PRT,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,175,08/15/2017,2017,August,33,15,0,4,4,2,0.0,0,BB,ESP,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,77,08/15/2017,2017,August,33,15,0,4,4,2,0.0,0,BB,ETH,D,A,Transient,Check-Out,08/19/2017
City Hotel,0,31,08/17/2017,2017,August,33,17,0,2,2,2,0.0,0,SC,CHE,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,2,08/17/2017,2017,August,33,17,0,2,2,2,0.0,0,SC,ESP,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,209,08/16/2017,2017,August,33,16,0,3,3,3,0.0,0,BB,FRA,A,D,Transient,Check-Out,08/19/2017
City Hotel,0,107,08/15/2017,2017,August,33,15,0,4,4,3,0.0,0,BB,ITA,D,D,Transient,Check-Out,08/19/2017
City Hotel,0,156,08/12/2017,2017,August,32,12,2,5,7,2,1.0,0,BB,PRT,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,201,08/17/2017,2017,August,33,17,0,2,2,2,2.0,0,BB,GBR,F,F,Transient,Check-Out,08/19/2017
City Hotel,0,230,08/16/2017,2017,August,33,16,0,3,3,2,1.0,0,BB,USA,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,213,08/17/2017,2017,August,33,17,0,2,2,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,139,08/15/2017,2017,August,33,15,0,4,4,2,3.0,0,HB,ESP,G,G,Transient,Check-Out,08/19/2017
City Hotel,0,84,08/15/2017,2017,August,33,15,0,4,4,3,0.0,0,BB,ESP,D,D,Transient,Check-Out,08/19/2017
City Hotel,0,137,08/18/2017,2017,August,33,18,0,1,1,3,0.0,0,BB,GBR,D,D,Transient,Check-Out,08/19/2017
City Hotel,0,77,08/17/2017,2017,August,33,17,0,2,2,2,2.0,0,BB,ESP,F,F,Transient,Check-Out,08/19/2017
City Hotel,0,27,08/15/2017,2017,August,33,15,0,4,4,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,182,08/17/2017,2017,August,33,17,0,2,2,2,0.0,0,BB,BEL,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,210,08/14/2017,2017,August,33,14,1,4,5,3,0.0,0,BB,CHE,D,D,Transient,Check-Out,08/19/2017
City Hotel,0,219,08/12/2017,2017,August,32,12,2,5,7,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,80,08/18/2017,2017,August,33,18,0,1,1,1,0.0,0,BB,PRT,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,208,08/14/2017,2017,August,33,14,1,4,5,2,1.0,0,BB,FRA,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,22,08/19/2017,2017,August,33,19,1,1,2,2,1.0,0,BB,FRA,D,A,Transient,Check-Out,08/21/2017
City Hotel,0,0,08/18/2017,2017,August,33,18,0,1,1,2,1.0,0,BB,ESP,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,108,08/17/2017,2017,August,33,17,0,2,2,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,108,08/17/2017,2017,August,33,17,0,2,2,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,201,08/16/2017,2017,August,33,16,0,3,3,2,0.0,0,SC,DEU,A,A,Transient-Party,Check-Out,08/19/2017
City Hotel,0,40,08/18/2017,2017,August,33,18,0,1,1,2,0.0,0,BB,ESP,D,D,Transient,Check-Out,08/19/2017
City Hotel,0,201,08/16/2017,2017,August,33,16,0,3,3,2,0.0,0,SC,DEU,A,A,Transient-Party,Check-Out,08/19/2017
City Hotel,0,93,08/17/2017,2017,August,33,17,0,2,2,3,0.0,0,BB,BEL,D,D,Transient,Check-Out,08/19/2017
City Hotel,0,185,08/16/2017,2017,August,33,16,0,3,3,2,1.0,0,BB,DEU,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,23,08/18/2017,2017,August,33,18,0,1,1,3,1.0,0,BB,FRA,E,E,Transient,Check-Out,08/19/2017
City Hotel,0,70,08/15/2017,2017,August,33,15,0,4,4,2,0.0,0,BB,RUS,D,D,Transient,Check-Out,08/19/2017
City Hotel,0,129,08/15/2017,2017,August,33,15,0,4,4,2,0.0,0,SC,ESP,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,134,08/15/2017,2017,August,33,15,0,4,4,2,0.0,0,SC,FRA,A,K,Transient,Check-Out,08/19/2017
City Hotel,0,77,08/17/2017,2017,August,33,17,0,2,2,2,1.0,0,BB,ESP,A,A,Transient,Check-Out,08/19/2017
City Hotel,0,134,08/15/2017,2017,August,33,15,0,4,4,2,0.0,0,SC,FRA,A,K,Transient,Check-Out,08/19/2017
City Hotel,0,5,08/18/2017,2017,August,33,18,0,1,1,2,0.0,0,BB,PRT,A,K,Transient,Check-Out,08/19/2017
City Hotel,0,121,08/16/2017,2017,August,33,16,0,4,4,1,0.0,0,SC,DEU,A,A,Transient,Check-Out,08/20/2017
City Hotel,0,346,08/12/2017,2017,August,32,12,2,6,8,2,0.0,0,HB,ROU,D,D,Transient,Check-Out,08/20/2017
City Hotel,0,115,08/08/2017,2017,August,32,8,2,10,12,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,08/20/2017
City Hotel,0,121,08/16/2017,2017,August,33,16,0,4,4,1,0.0,0,SC,DEU,A,A,Transient,Check-Out,08/20/2017
City Hotel,0,2,08/18/2017,2017,August,33,18,0,2,2,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,08/20/2017
City Hotel,0,233,08/16/2017,2017,August,33,16,0,4,4,2,0.0,0,SC,AUS,A,B,Transient,Check-Out,08/20/2017
City Hotel,0,266,08/17/2017,2017,August,33,17,0,3,3,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,08/20/2017
City Hotel,0,11,08/14/2017,2017,August,33,14,1,5,6,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,08/20/2017
City Hotel,0,263,08/17/2017,2017,August,33,17,0,3,3,2,0.0,0,BB,DNK,A,A,Transient,Check-Out,08/20/2017
City Hotel,0,120,08/16/2017,2017,August,33,16,0,4,4,2,0.0,0,HB,HUN,A,A,Transient-Party,Check-Out,08/20/2017
City Hotel,0,155,08/17/2017,2017,August,33,17,0,3,3,2,0.0,0,BB,IRL,A,A,Transient,Check-Out,08/20/2017
City Hotel,0,94,08/16/2017,2017,August,33,16,0,4,4,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,08/20/2017
City Hotel,0,155,08/17/2017,2017,August,33,17,0,3,3,2,0.0,0,BB,IRL,A,A,Transient,Check-Out,08/20/2017
City Hotel,0,20,08/19/2017,2017,August,33,19,0,1,1,2,0.0,0,BB,FRA,D,D,Transient,Check-Out,08/20/2017
City Hotel,0,120,08/16/2017,2017,August,33,16,0,4,4,2,0.0,0,HB,HUN,D,D,Transient-Party,Check-Out,08/20/2017
City Hotel,0,103,08/17/2017,2017,August,33,17,0,3,3,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,08/20/2017
City Hotel,0,113,08/17/2017,2017,August,33,17,0,3,3,2,0.0,0,BB,ESP,A,A,Transient,Check-Out,08/20/2017
