row_id;order_id;order_date;ship_date;customer_id;segment;country;city;state;region;product_id;category;sub_category;sales;quantity;discount;profit
7871;CA-2019-122112;25.09.2019;29.09.2019;CA-11965;Corporate;United States;Lakewood;Ohio;East;OFF-EN-10004459;Office Supplies;Envelopes;24,448;4;0,2;8,8624
7872;CA-2018-101672;03.10.2018;07.10.2018;DB-12910;Home Office;United States;Lake Forest;California;West;OFF-LA-10002271;Office Supplies;Labels;6,16;2;0;2,9568
7873;CA-2018-101672;03.10.2018;07.10.2018;DB-12910;Home Office;United States;Lake Forest;California;West;FUR-CH-10004063;Furniture;Chairs;915,136;4;0,2;102,9528
7874;CA-2018-101672;03.10.2018;07.10.2018;DB-12910;Home Office;United States;Lake Forest;California;West;OFF-PA-10004610;Office Supplies;Paper;8,56;2;0;3,852
7875;CA-2018-101672;03.10.2018;07.10.2018;DB-12910;Home Office;United States;Lake Forest;California;West;OFF-PA-10001878;Office Supplies;Paper;97,82;2;0;45,9754
7876;CA-2019-168403;09.09.2019;15.09.2019;DK-12835;Corporate;United States;Portland;Oregon;West;OFF-PA-10002036;Office Supplies;Paper;31,104;6;0,2;11,2752
7877;CA-2019-168403;09.09.2019;15.09.2019;DK-12835;Corporate;United States;Portland;Oregon;West;OFF-AP-10003278;Office Supplies;Appliances;11,176;1;0,2;0,8382
7878;CA-2017-148705;12.03.2017;18.03.2017;EB-14170;Consumer;United States;Charlotte;North Carolina;South;OFF-LA-10001641;Office Supplies;Labels;5,04;2;0,2;1,764
7879;CA-2018-160241;29.11.2018;04.12.2018;DR-12940;Home Office;United States;Aurora;Illinois;Central;FUR-FU-10003806;Furniture;Furnishings;242,176;4;0,6;-302,72
7880;CA-2018-155747;14.06.2018;21.06.2018;JS-15685;Corporate;United States;Philadelphia;Pennsylvania;East;FUR-TA-10003392;Furniture;Tables;337,176;2;0,4;-118,0116
7881;CA-2019-118017;03.12.2019;06.12.2019;LC-16870;Consumer;United States;Thornton;Colorado;West;OFF-AR-10003856;Office Supplies;Art;13,344;6;0,2;1,0008
7882;CA-2019-118017;03.12.2019;06.12.2019;LC-16870;Consumer;United States;Thornton;Colorado;West;TEC-AC-10002006;Technology;Accessories;76,752;6;0,2;10,5534
7883;CA-2019-118017;03.12.2019;06.12.2019;LC-16870;Consumer;United States;Thornton;Colorado;West;TEC-AC-10002006;Technology;Accessories;102,336;8;0,2;14,0712
7884;CA-2019-118017;03.12.2019;06.12.2019;LC-16870;Consumer;United States;Thornton;Colorado;West;OFF-PA-10002246;Office Supplies;Paper;10,32;2;0,2;3,741
7885;CA-2019-118017;03.12.2019;06.12.2019;LC-16870;Consumer;United States;Thornton;Colorado;West;OFF-SU-10004782;Office Supplies;Supplies;47,32;7;0,2;5,915
7886;CA-2019-118017;03.12.2019;06.12.2019;LC-16870;Consumer;United States;Thornton;Colorado;West;FUR-FU-10004351;Furniture;Furnishings;23,376;3;0,2;7,0128
7887;CA-2019-118017;03.12.2019;06.12.2019;LC-16870;Consumer;United States;Thornton;Colorado;West;FUR-FU-10004270;Furniture;Furnishings;16,72;5;0,2;3,344
7888;CA-2019-118017;03.12.2019;06.12.2019;LC-16870;Consumer;United States;Thornton;Colorado;West;FUR-FU-10004053;Furniture;Furnishings;16,192;1;0,2;4,6552
7889;CA-2018-113117;16.08.2018;22.08.2018;JP-15520;Consumer;United States;Davis;California;West;OFF-PA-10000019;Office Supplies;Paper;32,4;5;0;15,552
7890;CA-2018-148684;25.12.2018;29.12.2018;TS-21655;Consumer;United States;Fayetteville;Arkansas;South;OFF-AR-10003811;Office Supplies;Art;19,89;9;0;5,3703
7891;CA-2018-148684;25.12.2018;29.12.2018;TS-21655;Consumer;United States;Fayetteville;Arkansas;South;TEC-AC-10001838;Technology;Accessories;399,98;2;0;171,9914
7892;CA-2018-148684;25.12.2018;29.12.2018;TS-21655;Consumer;United States;Fayetteville;Arkansas;South;FUR-FU-10003553;Furniture;Furnishings;343,85;5;0;137,54
7893;CA-2018-148684;25.12.2018;29.12.2018;TS-21655;Consumer;United States;Fayetteville;Arkansas;South;OFF-PA-10003302;Office Supplies;Paper;106,32;3;0;49,9704
7894;CA-2019-125367;23.07.2019;30.07.2019;NM-18445;Home Office;United States;New York City;New York;East;OFF-BI-10002412;Office Supplies;Binders;13,92;3;0,2;4,35
7895;CA-2019-124744;21.06.2019;25.06.2019;EH-14125;Home Office;United States;Wheeling;West Virginia;East;OFF-BI-10002852;Office Supplies;Binders;82,4;5;0;40,376
7896;CA-2019-124744;21.06.2019;25.06.2019;EH-14125;Home Office;United States;Wheeling;West Virginia;East;OFF-BI-10000145;Office Supplies;Binders;6,24;2;0;3,0576
7897;CA-2019-124744;21.06.2019;25.06.2019;EH-14125;Home Office;United States;Wheeling;West Virginia;East;OFF-PA-10001970;Office Supplies;Paper;447,84;8;0;219,4416
7898;CA-2019-128363;13.08.2019;18.08.2019;DC-12850;Consumer;United States;Memphis;Tennessee;South;OFF-AP-10001563;Office Supplies;Appliances;272,048;7;0,2;30,6054
7899;CA-2019-128363;13.08.2019;18.08.2019;DC-12850;Consumer;United States;Memphis;Tennessee;South;OFF-BI-10001359;Office Supplies;Binders;1614,582;6;0,7;-1237,8462
7900;CA-2019-128363;13.08.2019;18.08.2019;DC-12850;Consumer;United States;Memphis;Tennessee;South;OFF-FA-10003495;Office Supplies;Fasteners;24,32;5;0,2;9,12
7901;CA-2019-128363;13.08.2019;18.08.2019;DC-12850;Consumer;United States;Memphis;Tennessee;South;TEC-AC-10003709;Technology;Accessories;1,584;2;0,2;0,4752
7902;CA-2019-128363;13.08.2019;18.08.2019;DC-12850;Consumer;United States;Memphis;Tennessee;South;FUR-FU-10003268;Furniture;Furnishings;31,984;1;0,2;0
7903;CA-2019-128363;13.08.2019;18.08.2019;DC-12850;Consumer;United States;Memphis;Tennessee;South;OFF-EN-10003845;Office Supplies;Envelopes;14,76;5;0,2;4,797
7904;CA-2019-128363;13.08.2019;18.08.2019;DC-12850;Consumer;United States;Memphis;Tennessee;South;FUR-CH-10002073;Furniture;Chairs;423,648;2;0,2;47,6604
7905;CA-2017-126669;07.11.2017;13.11.2017;DO-13645;Consumer;United States;Houston;Texas;Central;OFF-PA-10001357;Office Supplies;Paper;76,64;2;0,2;26,824
7906;US-2017-118766;15.10.2017;22.10.2017;LS-16975;Home Office;United States;Dallas;Texas;Central;OFF-EN-10001415;Office Supplies;Envelopes;4,464;1;0,2;1,674
7907;US-2017-118766;15.10.2017;22.10.2017;LS-16975;Home Office;United States;Dallas;Texas;Central;OFF-BI-10002813;Office Supplies;Binders;3,96;10;0,8;-6,93
7908;CA-2018-112585;30.07.2018;02.08.2018;RW-19630;Corporate;United States;San Francisco;California;West;OFF-AP-10003849;Office Supplies;Appliances;715,64;2;0;178,91
7909;CA-2018-149762;03.12.2018;07.12.2018;RD-19720;Consumer;United States;Morgan Hill;California;West;FUR-TA-10004147;Furniture;Tables;268,704;3;0,2;6,7176
7910;CA-2018-149762;03.12.2018;07.12.2018;RD-19720;Consumer;United States;Morgan Hill;California;West;OFF-AR-10001662;Office Supplies;Art;21,92;8;0;5,9184
7911;CA-2018-149762;03.12.2018;07.12.2018;RD-19720;Consumer;United States;Morgan Hill;California;West;OFF-ST-10001558;Office Supplies;Storage;48,72;3;0;7,308
7912;CA-2018-149762;03.12.2018;07.12.2018;RD-19720;Consumer;United States;Morgan Hill;California;West;FUR-BO-10001337;Furniture;Bookcases;205,666;2;0,15;-12,098
7913;CA-2018-167605;28.04.2018;30.04.2018;RB-19570;Consumer;United States;Saint Charles;Illinois;Central;FUR-FU-10001602;Furniture;Furnishings;30,344;2;0,6;-31,8612
7914;US-2019-105697;25.08.2019;27.08.2019;JE-15715;Consumer;United States;Cleveland;Ohio;East;OFF-ST-10003996;Office Supplies;Storage;25,696;2;0,2;1,9272
7915;CA-2019-165323;17.06.2019;21.06.2019;SR-20740;Home Office;United States;New York City;New York;East;TEC-MA-10003673;Technology;Machines;3404,5;5;0;1668,205
7916;CA-2019-165323;17.06.2019;21.06.2019;SR-20740;Home Office;United States;New York City;New York;East;TEC-AC-10004992;Technology;Accessories;101,34;3;0;8,1072
7917;CA-2017-110891;20.11.2017;24.11.2017;PO-19195;Home Office;United States;Philadelphia;Pennsylvania;East;FUR-CH-10002880;Furniture;Chairs;344,372;4;0,3;-93,4724
7918;CA-2019-100783;04.09.2019;08.09.2019;JK-16120;Home Office;United States;Garland;Texas;Central;OFF-AR-10000380;Office Supplies;Art;30,384;1;0,2;3,798
7919;CA-2017-152513;04.07.2017;08.07.2017;JP-16135;Home Office;United States;San Diego;California;West;OFF-BI-10002706;Office Supplies;Binders;22,848;2;0,2;7,4256
7920;CA-2019-139822;15.09.2019;21.09.2019;Dp-13240;Home Office;United States;Waterbury;Connecticut;East;OFF-ST-10000943;Office Supplies;Storage;38,62;2;0;10,8136
7921;CA-2019-139822;15.09.2019;21.09.2019;Dp-13240;Home Office;United States;Waterbury;Connecticut;East;TEC-AC-10001090;Technology;Accessories;59,98;2;0;10,7964
7922;CA-2019-107713;13.03.2019;17.03.2019;JB-16000;Consumer;United States;Columbia;Maryland;East;OFF-BI-10002026;Office Supplies;Binders;174,3;3;0;81,921
7923;CA-2019-134096;24.09.2019;29.09.2019;PP-18955;Home Office;United States;Hollywood;Florida;South;TEC-PH-10000526;Technology;Phones;383,96;5;0,2;38,396
7924;CA-2019-134096;24.09.2019;29.09.2019;PP-18955;Home Office;United States;Hollywood;Florida;South;OFF-BI-10004002;Office Supplies;Binders;15,57;3;0,7;-11,418
7925;CA-2018-125843;13.08.2018;16.08.2018;RF-19840;Consumer;United States;Springfield;Virginia;South;OFF-BI-10002309;Office Supplies;Binders;22,32;4;0;10,7136
7926;CA-2018-125843;13.08.2018;16.08.2018;RF-19840;Consumer;United States;Springfield;Virginia;South;OFF-LA-10003923;Office Supplies;Labels;103,6;7;0;51,8
7927;CA-2019-120404;20.11.2019;24.11.2019;KH-16330;Corporate;United States;New York City;New York;East;TEC-AC-10003433;Technology;Accessories;2,97;3;0;1,3365
7928;CA-2019-120404;20.11.2019;24.11.2019;KH-16330;Corporate;United States;New York City;New York;East;TEC-PH-10001363;Technology;Phones;569,99;1;0;170,997
7929;CA-2019-120404;20.11.2019;24.11.2019;KH-16330;Corporate;United States;New York City;New York;East;FUR-FU-10000820;Furniture;Furnishings;50,97;3;0;9,1746
7930;CA-2019-167549;25.07.2019;27.07.2019;EM-14200;Home Office;United States;Dallas;Texas;Central;FUR-TA-10004767;Furniture;Tables;298,116;6;0,3;-4,2588
7931;CA-2018-120082;25.03.2018;27.03.2018;DK-12835;Corporate;United States;New York City;New York;East;OFF-AR-10001955;Office Supplies;Art;59,52;3;0;17,856
7932;US-2018-168095;15.07.2018;20.07.2018;MC-17425;Corporate;United States;Portland;Oregon;West;FUR-CH-10004886;Furniture;Chairs;230,28;3;0,2;23,028
7933;US-2018-168095;15.07.2018;20.07.2018;MC-17425;Corporate;United States;Portland;Oregon;West;OFF-PA-10003641;Office Supplies;Paper;105,52;5;0,2;34,294
7934;CA-2019-166093;17.08.2019;24.08.2019;RW-19540;Corporate;United States;Brentwood;California;West;OFF-EN-10003134;Office Supplies;Envelopes;23,36;2;0;11,68
7935;CA-2019-166093;17.08.2019;24.08.2019;RW-19540;Corporate;United States;Brentwood;California;West;TEC-PH-10002564;Technology;Phones;71,976;3;0,2;8,997
7936;CA-2019-166093;17.08.2019;24.08.2019;RW-19540;Corporate;United States;Brentwood;California;West;OFF-PA-10003893;Office Supplies;Paper;8,56;2;0;3,852
7937;CA-2019-166093;17.08.2019;24.08.2019;RW-19540;Corporate;United States;Brentwood;California;West;OFF-BI-10000174;Office Supplies;Binders;13,92;3;0,2;4,872
7938;CA-2019-166093;17.08.2019;24.08.2019;RW-19540;Corporate;United States;Brentwood;California;West;OFF-AP-10001058;Office Supplies;Appliances;2518,29;9;0;654,7554
7939;CA-2019-166093;17.08.2019;24.08.2019;RW-19540;Corporate;United States;Brentwood;California;West;OFF-ST-10001496;Office Supplies;Storage;540,57;3;0;140,5482
7940;CA-2019-166093;17.08.2019;24.08.2019;RW-19540;Corporate;United States;Brentwood;California;West;OFF-BI-10004230;Office Supplies;Binders;221,056;8;0,2;77,3696
7941;CA-2018-146325;14.12.2018;17.12.2018;DS-13180;Corporate;United States;San Diego;California;West;FUR-CH-10001146;Furniture;Chairs;81,424;2;0,2;-9,1602
7942;CA-2018-146325;14.12.2018;17.12.2018;DS-13180;Corporate;United States;San Diego;California;West;OFF-ST-10001590;Office Supplies;Storage;134,8;10;0;35,048
7943;CA-2019-134194;25.12.2019;01.01.2020;GA-14725;Consumer;United States;Dallas;Texas;Central;OFF-BI-10003684;Office Supplies;Binders;39,582;9;0,8;-59,373
7944;CA-2019-134194;25.12.2019;01.01.2020;GA-14725;Consumer;United States;Dallas;Texas;Central;OFF-SU-10000946;Office Supplies;Supplies;44,688;7;0,2;5,0274
7945;CA-2019-134194;25.12.2019;01.01.2020;GA-14725;Consumer;United States;Dallas;Texas;Central;OFF-AR-10001615;Office Supplies;Art;31,744;2;0,2;2,3808
7946;CA-2019-134194;25.12.2019;01.01.2020;GA-14725;Consumer;United States;Dallas;Texas;Central;OFF-BI-10001597;Office Supplies;Binders;40,98;5;0,8;-65,568
7947;CA-2019-134194;25.12.2019;01.01.2020;GA-14725;Consumer;United States;Dallas;Texas;Central;OFF-BI-10001116;Office Supplies;Binders;3,168;3;0,8;-5,0688
7948;CA-2016-131009;01.03.2016;05.03.2016;SC-20380;Consumer;United States;El Paso;Texas;Central;OFF-FA-10004395;Office Supplies;Fasteners;18,84;5;0,2;-3,5325
7949;CA-2016-131009;01.03.2016;05.03.2016;SC-20380;Consumer;United States;El Paso;Texas;Central;FUR-CH-10001270;Furniture;Chairs;362,25;6;0,3;0
7950;CA-2016-131009;01.03.2016;05.03.2016;SC-20380;Consumer;United States;El Paso;Texas;Central;FUR-FU-10001095;Furniture;Furnishings;63,552;6;0,6;-34,9536
7951;CA-2016-131009;01.03.2016;05.03.2016;SC-20380;Consumer;United States;El Paso;Texas;Central;OFF-ST-10001469;Office Supplies;Storage;129,552;3;0,2;-22,6716
7952;CA-2017-145814;19.11.2017;24.11.2017;KD-16345;Consumer;United States;New York City;New York;East;OFF-BI-10003196;Office Supplies;Binders;5,984;2;0,2;2,244
7953;CA-2017-145814;19.11.2017;24.11.2017;KD-16345;Consumer;United States;New York City;New York;East;TEC-PH-10002200;Technology;Phones;861,76;4;0;249,9104
7954;CA-2016-138359;01.04.2016;06.04.2016;KH-16330;Corporate;United States;Revere;Massachusetts;East;OFF-ST-10000636;Office Supplies;Storage;66,96;4;0;2,6784
7955;CA-2016-138359;01.04.2016;06.04.2016;KH-16330;Corporate;United States;Revere;Massachusetts;East;OFF-BI-10000145;Office Supplies;Binders;6,24;2;0;3,0576
7956;CA-2019-131807;05.10.2019;10.10.2019;GG-14650;Corporate;United States;Chico;California;West;FUR-CH-10001190;Furniture;Chairs;435,168;4;0,2;-59,8356
7957;CA-2019-131807;05.10.2019;10.10.2019;GG-14650;Corporate;United States;Chico;California;West;OFF-FA-10002780;Office Supplies;Fasteners;14,9;5;0;6,854
7958;CA-2019-131807;05.10.2019;10.10.2019;GG-14650;Corporate;United States;Chico;California;West;OFF-AP-10004052;Office Supplies;Appliances;15,8;4;0;4,108
7959;CA-2019-131807;05.10.2019;10.10.2019;GG-14650;Corporate;United States;Chico;California;West;FUR-FU-10004666;Furniture;Furnishings;72,9;5;0;26,973
7960;CA-2019-131807;05.10.2019;10.10.2019;GG-14650;Corporate;United States;Chico;California;West;FUR-TA-10004086;Furniture;Tables;206,352;3;0,2;5,1588
7961;CA-2019-131807;05.10.2019;10.10.2019;GG-14650;Corporate;United States;Chico;California;West;TEC-PH-10000702;Technology;Phones;7,992;1;0,2;2,6973
7962;CA-2019-104864;18.11.2019;23.11.2019;JS-15685;Corporate;United States;Miramar;Florida;South;OFF-ST-10002301;Office Supplies;Storage;81,36;5;0,2;-19,323
7963;CA-2019-104864;18.11.2019;23.11.2019;JS-15685;Corporate;United States;Miramar;Florida;South;OFF-BI-10001636;Office Supplies;Binders;20,232;8;0,7;-16,1856
7964;CA-2019-104864;18.11.2019;23.11.2019;JS-15685;Corporate;United States;Miramar;Florida;South;OFF-AP-10002684;Office Supplies;Appliances;389,056;4;0,2;48,632
7965;CA-2019-104864;18.11.2019;23.11.2019;JS-15685;Corporate;United States;Miramar;Florida;South;OFF-PA-10004609;Office Supplies;Paper;20,736;4;0,2;7,2576
7966;CA-2019-104864;18.11.2019;23.11.2019;JS-15685;Corporate;United States;Miramar;Florida;South;OFF-PA-10003309;Office Supplies;Paper;41,472;8;0,2;14,5152
7967;CA-2017-138219;23.03.2017;30.03.2017;BP-11095;Corporate;United States;Los Angeles;California;West;OFF-PA-10000380;Office Supplies;Paper;33,36;4;0;16,68
7968;CA-2018-157707;10.10.2018;12.10.2018;CC-12610;Corporate;United States;Denver;Colorado;West;FUR-BO-10001567;Furniture;Bookcases;90,882;3;0,7;-190,8522
7969;CA-2018-157707;10.10.2018;12.10.2018;CC-12610;Corporate;United States;Denver;Colorado;West;TEC-PH-10002583;Technology;Phones;15,992;1;0,2;-2,9985
7970;CA-2018-157707;10.10.2018;12.10.2018;CC-12610;Corporate;United States;Denver;Colorado;West;FUR-CH-10004853;Furniture;Chairs;120,784;1;0,2;13,5882
7971;US-2017-126753;16.08.2017;20.08.2017;SP-20860;Corporate;United States;Philadelphia;Pennsylvania;East;TEC-PH-10003580;Technology;Phones;519,792;4;0,4;-112,6216
7972;US-2017-126753;16.08.2017;20.08.2017;SP-20860;Corporate;United States;Philadelphia;Pennsylvania;East;TEC-AC-10004227;Technology;Accessories;31,176;3;0,2;-5,4558
7973;US-2017-126753;16.08.2017;20.08.2017;SP-20860;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-PA-10002787;Office Supplies;Paper;10,368;2;0,2;3,6288
7974;US-2017-126753;16.08.2017;20.08.2017;SP-20860;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-BI-10003981;Office Supplies;Binders;2,724;2;0,7;-1,9068
7975;US-2017-126753;16.08.2017;20.08.2017;SP-20860;Corporate;United States;Philadelphia;Pennsylvania;East;FUR-FU-10001488;Furniture;Furnishings;254,352;3;0,2;0
7976;US-2017-126753;16.08.2017;20.08.2017;SP-20860;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-BI-10003727;Office Supplies;Binders;3,762;3;0,7;-2,7588
7977;US-2017-126753;16.08.2017;20.08.2017;SP-20860;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-PA-10000130;Office Supplies;Paper;10,272;3;0,2;3,21
7978;CA-2016-166051;31.05.2016;05.06.2016;JK-15625;Consumer;United States;Jackson;Mississippi;South;TEC-PH-10002680;Technology;Phones;659,97;3;0;197,991
7979;CA-2016-166051;31.05.2016;05.06.2016;JK-15625;Consumer;United States;Jackson;Mississippi;South;TEC-PH-10002538;Technology;Phones;113,73;3;0;32,9817
7980;CA-2017-113040;27.08.2017;31.08.2017;CC-12100;Home Office;United States;Los Angeles;California;West;OFF-BI-10001249;Office Supplies;Binders;5,104;1;0,2;1,6588
7981;CA-2016-103800;03.01.2016;07.01.2016;DP-13000;Consumer;United States;Houston;Texas;Central;OFF-PA-10000174;Office Supplies;Paper;16,448;2;0,2;5,5512
7982;CA-2016-113383;10.09.2016;13.09.2016;SF-20065;Consumer;United States;Clifton;New Jersey;East;OFF-AP-10004532;Office Supplies;Appliances;81,92;4;0;22,1184
7983;CA-2016-113383;10.09.2016;13.09.2016;SF-20065;Consumer;United States;Clifton;New Jersey;East;FUR-FU-10001986;Furniture;Furnishings;254,9;5;0;76,47
7984;CA-2019-152499;22.01.2019;25.01.2019;EH-13765;Corporate;United States;Chicago;Illinois;Central;OFF-FA-10002975;Office Supplies;Fasteners;15,12;5;0,2;4,914
7985;CA-2019-152499;22.01.2019;25.01.2019;EH-13765;Corporate;United States;Chicago;Illinois;Central;OFF-AR-10003481;Office Supplies;Art;7,872;3;0,2;0,8856
7986;CA-2018-151498;21.04.2018;24.04.2018;DN-13690;Consumer;United States;Seattle;Washington;West;OFF-BI-10004967;Office Supplies;Binders;8,32;5;0,2;2,808
7987;CA-2018-137939;20.07.2018;23.07.2018;PJ-19015;Consumer;United States;Long Beach;New York;East;TEC-PH-10003589;Technology;Phones;89,95;5;0;43,176
7988;US-2018-117793;23.08.2018;29.08.2018;MA-17560;Home Office;United States;Sheboygan;Wisconsin;Central;OFF-LA-10002945;Office Supplies;Labels;25,2;4;0;11,592
7989;US-2018-117793;23.08.2018;29.08.2018;MA-17560;Home Office;United States;Sheboygan;Wisconsin;Central;OFF-LA-10003537;Office Supplies;Labels;37,59;3;0;17,6673
7990;US-2018-117793;23.08.2018;29.08.2018;MA-17560;Home Office;United States;Sheboygan;Wisconsin;Central;OFF-ST-10002406;Office Supplies;Storage;14,97;1;0;4,1916
7991;US-2018-117793;23.08.2018;29.08.2018;MA-17560;Home Office;United States;Sheboygan;Wisconsin;Central;TEC-AC-10003433;Technology;Accessories;1,98;2;0;0,891
7992;CA-2018-133872;14.06.2018;17.06.2018;VM-21835;Consumer;United States;Boca Raton;Florida;South;OFF-BI-10002082;Office Supplies;Binders;39,936;4;0,7;-26,624
7993;CA-2018-133872;14.06.2018;17.06.2018;VM-21835;Consumer;United States;Boca Raton;Florida;South;TEC-AC-10000521;Technology;Accessories;18,464;2;0,2;2,308
7994;US-2017-165743;20.11.2017;23.11.2017;MM-18055;Consumer;United States;Aurora;Colorado;West;OFF-BI-10001982;Office Supplies;Binders;4,896;3;0,7;-3,4272
7995;US-2017-165743;20.11.2017;23.11.2017;MM-18055;Consumer;United States;Aurora;Colorado;West;FUR-BO-10002268;Furniture;Bookcases;145,764;6;0,7;-247,7988
7996;US-2017-165743;20.11.2017;23.11.2017;MM-18055;Consumer;United States;Aurora;Colorado;West;OFF-BI-10001758;Office Supplies;Binders;9,612;6;0,7;-7,3692
7997;US-2019-105998;03.11.2019;05.11.2019;CR-12580;Home Office;United States;San Diego;California;West;TEC-AC-10004469;Technology;Accessories;199,75;5;0;87,89
7998;US-2019-105998;03.11.2019;05.11.2019;CR-12580;Home Office;United States;San Diego;California;West;FUR-TA-10001095;Furniture;Tables;1673,184;12;0,2;20,9148
7999;US-2016-148194;04.05.2016;07.05.2016;BS-11365;Corporate;United States;Seattle;Washington;West;FUR-FU-10001852;Furniture;Furnishings;12,18;7;0;3,8976
8000;US-2016-148194;04.05.2016;07.05.2016;BS-11365;Corporate;United States;Seattle;Washington;West;OFF-AP-10000696;Office Supplies;Appliances;57,68;4;0;19,0344
8001;US-2017-151407;08.11.2017;12.11.2017;RD-19585;Consumer;United States;Dubuque;Iowa;Central;TEC-PH-10003885;Technology;Phones;263,96;4;0;76,5484
8002;CA-2017-110870;12.12.2017;15.12.2017;KD-16270;Consumer;United States;Los Angeles;California;West;TEC-AC-10002926;Technology;Accessories;299,94;6;0;128,9742
8003;CA-2017-110870;12.12.2017;15.12.2017;KD-16270;Consumer;United States;Los Angeles;California;West;OFF-SU-10001225;Office Supplies;Supplies;25,76;7;0;0,5152
8004;CA-2016-143210;01.12.2016;03.12.2016;AA-10645;Consumer;United States;Lowell;Massachusetts;East;TEC-PH-10004434;Technology;Phones;271,9;2;0;78,851
8005;CA-2016-143210;01.12.2016;03.12.2016;AA-10645;Consumer;United States;Lowell;Massachusetts;East;FUR-FU-10003878;Furniture;Furnishings;45,84;3;0;15,5856
8006;CA-2016-143210;01.12.2016;03.12.2016;AA-10645;Consumer;United States;Lowell;Massachusetts;East;FUR-FU-10002268;Furniture;Furnishings;9,82;2;0;3,2406
8007;CA-2018-139808;07.10.2018;11.10.2018;MC-18100;Consumer;United States;Marysville;Washington;West;OFF-FA-10001883;Office Supplies;Fasteners;93,36;12;0;0,9336
8008;CA-2017-110863;17.11.2017;24.11.2017;AA-10645;Consumer;United States;Oklahoma City;Oklahoma;Central;OFF-ST-10002756;Office Supplies;Storage;541,24;4;0;5,4124
8009;CA-2017-110863;17.11.2017;24.11.2017;AA-10645;Consumer;United States;Oklahoma City;Oklahoma;Central;OFF-PA-10000474;Office Supplies;Paper;106,32;3;0;49,9704
8010;CA-2017-110863;17.11.2017;24.11.2017;AA-10645;Consumer;United States;Oklahoma City;Oklahoma;Central;FUR-CH-10002073;Furniture;Chairs;1323,9;5;0;383,931
8011;CA-2016-127859;17.03.2016;20.03.2016;QJ-19255;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-PA-10003641;Office Supplies;Paper;126,624;6;0,2;41,1528
8012;US-2017-136427;20.06.2017;23.06.2017;JM-16195;Consumer;United States;Aurora;Colorado;West;TEC-PH-10002070;Technology;Phones;125,944;7;0,2;15,743
8013;CA-2019-120168;25.05.2019;25.05.2019;TB-21625;Consumer;United States;New York City;New York;East;OFF-BI-10004519;Office Supplies;Binders;663,92;5;0,2;207,475
8014;CA-2019-120168;25.05.2019;25.05.2019;TB-21625;Consumer;United States;New York City;New York;East;TEC-AC-10002167;Technology;Accessories;120;8;0;13,2
8015;CA-2019-120168;25.05.2019;25.05.2019;TB-21625;Consumer;United States;New York City;New York;East;OFF-FA-10000936;Office Supplies;Fasteners;3,29;1;0;1,4805
8016;CA-2019-120168;25.05.2019;25.05.2019;TB-21625;Consumer;United States;New York City;New York;East;FUR-FU-10000732;Furniture;Furnishings;18,84;3;0;6,0288
8017;US-2016-131870;09.09.2016;11.09.2016;NF-18595;Home Office;United States;Lancaster;Ohio;East;FUR-FU-10002501;Furniture;Furnishings;60,672;6;0,2;12,8928
8018;US-2016-131870;09.09.2016;11.09.2016;NF-18595;Home Office;United States;Lancaster;Ohio;East;OFF-AR-10000634;Office Supplies;Art;30,816;9;0,2;2,6964
8019;CA-2019-114804;17.10.2019;19.10.2019;BF-11020;Corporate;United States;Modesto;California;West;TEC-PH-10001700;Technology;Phones;52,792;1;0,2;4,6193
8020;CA-2019-167227;02.11.2019;05.11.2019;NP-18670;Consumer;United States;Saint Louis;Missouri;Central;OFF-AP-10001962;Office Supplies;Appliances;83,9;10;0;20,975
8021;CA-2019-167227;02.11.2019;05.11.2019;NP-18670;Consumer;United States;Saint Louis;Missouri;Central;OFF-PA-10001838;Office Supplies;Paper;11,76;2;0;5,7624
8022;CA-2016-129189;21.07.2016;25.07.2016;HM-14860;Corporate;United States;Dallas;Texas;Central;OFF-AP-10000124;Office Supplies;Appliances;4,992;3;0,8;-12,9792
8023;CA-2016-129189;21.07.2016;25.07.2016;HM-14860;Corporate;United States;Dallas;Texas;Central;OFF-EN-10003567;Office Supplies;Envelopes;87,92;5;0,2;29,673
8024;CA-2016-129189;21.07.2016;25.07.2016;HM-14860;Corporate;United States;Dallas;Texas;Central;FUR-CH-10004997;Furniture;Chairs;657,93;5;0,3;-93,99
8025;CA-2016-129189;21.07.2016;25.07.2016;HM-14860;Corporate;United States;Dallas;Texas;Central;OFF-BI-10000494;Office Supplies;Binders;1,044;1;0,8;-1,827
8026;CA-2017-132465;11.09.2017;15.09.2017;DM-13525;Corporate;United States;New York City;New York;East;FUR-FU-10000277;Furniture;Furnishings;210,68;2;0;50,5632
8027;CA-2017-132465;11.09.2017;15.09.2017;DM-13525;Corporate;United States;New York City;New York;East;OFF-ST-10003641;Office Supplies;Storage;78,8;1;0;1,576
8028;CA-2017-132465;11.09.2017;15.09.2017;DM-13525;Corporate;United States;New York City;New York;East;TEC-AC-10001998;Technology;Accessories;19,99;1;0;6,7966
8029;CA-2017-132465;11.09.2017;15.09.2017;DM-13525;Corporate;United States;New York City;New York;East;OFF-ST-10001932;Office Supplies;Storage;772,68;4;0;108,1752
